dataset,N,seed,p_err,non_equivariance,reps,val_acc,val_aug_acc,training_time,epoch_time
mnist,320,7,0,4,2,0.8249999999742187,0.8249999999742187,4744.472172498703,79.07453620831171
mnist,320,7,0,4,3,0.8499999999734374,0.8499999999734374,4671.263350248337,77.85438917080562
mnist,320,7,0,4,3,0.8499999999734374,0.8499999999734374,4671.263350248337,77.85438917080562
mnist,320,8,0,3,1,0.9406249999706054,0.809374999974707,3630.44890332222,60.507481722037
mnist,320,8,0,3,1,0.9406249999706054,0.809374999974707,3630.44890332222,60.507481722037
mnist,320,8,0,3,2,0.9406249999706054,0.8124999999746093,3261.177516222,54.3529586037
mnist,320,8,0,3,2,0.9406249999706054,0.8124999999746093,3261.177516222,54.3529586037
mnist,320,8,0,3,3,0.9593749999700195,0.818749999974414,3521.1713874340057,58.686189790566765
mnist,320,8,0,3,3,0.9593749999700195,0.818749999974414,3521.1713874340057,58.686189790566765
mnist,320,8,0,4,1,0.5749999999820312,0.5749999999820312,4232.649771690369,70.54416286150614
mnist,320,8,0,4,1,0.5749999999820312,0.5749999999820312,4232.649771690369,70.54416286150614
mnist,320,8,0,4,2,0.8406249999737304,0.8406249999737304,4488.298424959183,74.80497374931971
mnist,320,8,0,4,2,0.8406249999737304,0.8406249999737304,4488.298424959183,74.80497374931971
mnist,320,8,0,4,3,0.8156249999745117,0.8156249999745117,4843.836888074875,80.73061480124791
mnist,320,8,0,4,3,0.8156249999745117,0.8156249999745117,4843.836888074875,80.73061480124791
mnist,320,9,0,3,1,0.9406249999706054,0.7968749999750976,3320.660573244095,55.34434288740158
mnist,320,9,0,3,1,0.9406249999706054,0.7968749999750976,3320.660573244095,55.34434288740158
mnist,320,9,0,3,2,0.9437499999705078,0.7593749999762696,3107.7076001167297,51.79512666861216
mnist,320,9,0,3,2,0.9437499999705078,0.7593749999762696,3107.7076001167297,51.79512666861216
mnist,320,9,0,3,3,0.9687499999697265,0.8343749999739257,3447.627920627594,57.46046534379323
mnist,320,9,0,3,3,0.9687499999697265,0.8343749999739257,3447.627920627594,57.46046534379323
mnist,320,9,0,4,1,0.5749999999820312,0.5749999999820312,4457.134390115738,74.28557316859563
mnist,320,9,0,4,1,0.5749999999820312,0.5749999999820312,4457.134390115738,74.28557316859563
mnist,320,9,0,4,2,0.8781249999725586,0.8781249999725586,4110.100605726242,68.50167676210404
mnist,320,9,0,4,2,0.8781249999725586,0.8781249999725586,4110.100605726242,68.50167676210404
mnist,320,9,0,4,3,0.8499999999734374,0.8499999999734374,4387.179233312607,73.11965388854345
mnist,320,9,0,4,3,0.8499999999734374,0.8499999999734374,4387.179233312607,73.11965388854345
mnist,40,10,0,3,1,0.499999999875,0.499999999875,365.6626534461975,6.0943775574366255
mnist,40,10,0,3,1,0.499999999875,0.499999999875,365.6626534461975,6.0943775574366255
mnist,40,10,0,3,2,0.499999999875,0.499999999875,406.48301458358765,6.774716909726461
mnist,40,10,0,3,2,0.499999999875,0.499999999875,406.48301458358765,6.774716909726461
mnist,40,10,0,3,3,0.72499999981875,0.7499999998125,459.25274181365967,7.654212363560995
mnist,40,10,0,3,3,0.72499999981875,0.7499999998125,459.25274181365967,7.654212363560995
mnist,40,10,0,4,1,0.499999999875,0.499999999875,596.4436814785004,9.940728024641674
mnist,40,10,0,4,1,0.499999999875,0.499999999875,596.4436814785004,9.940728024641674
mnist,40,10,0,4,2,0.499999999875,0.499999999875,524.5198061466217,8.741996769110361
mnist,40,10,0,4,2,0.499999999875,0.499999999875,524.5198061466217,8.741996769110361
mnist,40,10,0,4,3,0.499999999875,0.499999999875,641.8737607002258,10.69789601167043
mnist,40,10,0,4,3,0.499999999875,0.499999999875,641.8737607002258,10.69789601167043
mnist,40,1,0,3,1,0.499999999875,0.499999999875,484.1615333557129,8.069358889261881
mnist,40,1,0,3,1,0.499999999875,0.499999999875,484.1615333557129,8.069358889261881
mnist,40,1,0,3,2,0.499999999875,0.499999999875,476.799587726593,7.9466597954432165
mnist,40,1,0,3,2,0.499999999875,0.499999999875,476.799587726593,7.9466597954432165
mnist,40,1,0,3,3,0.7499999998125,0.72499999981875,466.38735342025757,7.773122557004293
mnist,40,1,0,3,3,0.7499999998125,0.72499999981875,466.38735342025757,7.773122557004293
mnist,40,1,0,4,1,0.499999999875,0.499999999875,570.1729946136475,9.502883243560792
mnist,40,1,0,4,1,0.499999999875,0.499999999875,570.1729946136475,9.502883243560792
mnist,40,1,0,4,2,0.499999999875,0.499999999875,612.6650025844574,10.211083376407624
mnist,40,1,0,4,2,0.499999999875,0.499999999875,612.6650025844574,10.211083376407624
mnist,40,1,0,4,3,0.499999999875,0.499999999875,639.8013868331909,10.663356447219849
mnist,40,1,0,4,3,0.499999999875,0.499999999875,639.8013868331909,10.663356447219849
mnist,40,2,0,3,1,0.499999999875,0.499999999875,413.03020882606506,6.8838368137677515
mnist,40,2,0,3,1,0.499999999875,0.499999999875,413.03020882606506,6.8838368137677515
mnist,40,2,0,3,2,0.499999999875,0.499999999875,396.57663583755493,6.6096105972925825
mnist,40,2,0,3,2,0.499999999875,0.499999999875,396.57663583755493,6.6096105972925825
mnist,40,2,0,3,3,0.72499999981875,0.7499999998125,385.90328645706177,6.431721440951029
mnist,40,2,0,3,3,0.72499999981875,0.7499999998125,385.90328645706177,6.431721440951029
mnist,40,2,0,4,1,0.499999999875,0.499999999875,534.598123550415,8.909968725840251
mnist,40,2,0,4,1,0.499999999875,0.499999999875,534.598123550415,8.909968725840251
mnist,40,2,0,4,2,0.499999999875,0.499999999875,605.6421451568604,10.094035752614339
mnist,40,2,0,4,2,0.499999999875,0.499999999875,605.6421451568604,10.094035752614339
mnist,40,2,0,4,3,0.499999999875,0.499999999875,641.2549982070923,10.687583303451538
mnist,40,2,0,4,3,0.499999999875,0.499999999875,641.2549982070923,10.687583303451538
mnist,40,3,0,3,1,0.499999999875,0.499999999875,984.1877951622009,16.403129919370016
mnist,40,3,0,3,1,0.499999999875,0.499999999875,984.1877951622009,16.403129919370016
mnist,40,3,0,3,2,0.499999999875,0.499999999875,943.5269582271576,15.72544930378596
mnist,40,3,0,3,2,0.499999999875,0.499999999875,943.5269582271576,15.72544930378596
mnist,40,3,0,3,3,0.72499999981875,0.7499999998125,921.1578378677368,15.352630631128948
mnist,40,3,0,3,3,0.72499999981875,0.7499999998125,921.1578378677368,15.352630631128948
mnist,40,3,0,4,1,0.499999999875,0.499999999875,1158.5400919914246,19.309001533190408
mnist,40,3,0,4,1,0.499999999875,0.499999999875,1158.5400919914246,19.309001533190408
mnist,40,3,0,4,2,0.499999999875,0.499999999875,1168.4813106060028,19.474688510100048
mnist,40,3,0,4,2,0.499999999875,0.499999999875,1168.4813106060028,19.474688510100048
mnist,40,3,0,4,3,0.499999999875,0.499999999875,1289.1407990455627,21.485679984092712
mnist,40,3,0,4,3,0.499999999875,0.499999999875,1289.1407990455627,21.485679984092712
mnist,40,4,0,3,1,0.499999999875,0.499999999875,872.5737764835358,14.542896274725596
mnist,40,4,0,3,1,0.499999999875,0.499999999875,872.5737764835358,14.542896274725596
mnist,40,4,0,3,2,0.499999999875,0.499999999875,1075.7302732467651,17.928837887446086
mnist,40,4,0,3,2,0.499999999875,0.499999999875,1075.7302732467651,17.928837887446086
mnist,40,4,0,3,3,0.7499999998125,0.72499999981875,979.8136060237885,16.33022676706314
mnist,40,4,0,3,3,0.7499999998125,0.72499999981875,979.8136060237885,16.33022676706314
mnist,40,4,0,4,1,0.499999999875,0.499999999875,1135.1297519207,18.918829198678335
mnist,40,4,0,4,1,0.499999999875,0.499999999875,1135.1297519207,18.918829198678335
mnist,40,4,0,4,2,0.499999999875,0.499999999875,1173.1561410427094,19.552602350711823
mnist,40,4,0,4,2,0.499999999875,0.499999999875,1173.1561410427094,19.552602350711823
mnist,40,4,0,4,3,0.499999999875,0.499999999875,1332.7847437858582,22.213079063097634
mnist,40,4,0,4,3,0.499999999875,0.499999999875,1332.7847437858582,22.213079063097634
mnist,40,5,0,3,1,0.499999999875,0.499999999875,464.7614326477051,7.746023877461751
mnist,40,5,0,3,1,0.499999999875,0.499999999875,464.7614326477051,7.746023877461751
mnist,40,5,0,3,2,0.499999999875,0.499999999875,464.63026452064514,7.7438377420107525
mnist,40,5,0,3,2,0.499999999875,0.499999999875,464.63026452064514,7.7438377420107525
mnist,40,5,0,3,3,0.7499999998125,0.72499999981875,516.3580348491669,8.605967247486115
mnist,40,5,0,3,3,0.7499999998125,0.72499999981875,516.3580348491669,8.605967247486115
mnist,40,5,0,4,1,0.499999999875,0.499999999875,582.0513958930969,9.700856598218282
mnist,40,5,0,4,1,0.499999999875,0.499999999875,582.0513958930969,9.700856598218282
mnist,40,5,0,4,2,0.499999999875,0.499999999875,650.1762230396271,10.836270383993785
mnist,40,5,0,4,2,0.499999999875,0.499999999875,650.1762230396271,10.836270383993785
mnist,40,5,0,4,3,0.499999999875,0.499999999875,660.7541379928589,11.012568966547649
mnist,40,5,0,4,3,0.499999999875,0.499999999875,660.7541379928589,11.012568966547649
mnist,40,6,0,3,1,0.499999999875,0.499999999875,483.87164998054504,8.064527499675751
mnist,40,6,0,3,1,0.499999999875,0.499999999875,483.87164998054504,8.064527499675751
mnist,40,6,0,3,2,0.499999999875,0.499999999875,491.24665212631226,8.187444202105205
mnist,40,6,0,3,2,0.499999999875,0.499999999875,491.24665212631226,8.187444202105205
mnist,40,6,0,3,3,0.72499999981875,0.7499999998125,475.96345686912537,7.9327242811520895
mnist,40,6,0,3,3,0.72499999981875,0.7499999998125,475.96345686912537,7.9327242811520895
mnist,40,6,0,4,1,0.499999999875,0.499999999875,483.71203780174255,8.06186729669571
mnist,40,6,0,4,1,0.499999999875,0.499999999875,483.71203780174255,8.06186729669571
mnist,40,6,0,4,2,0.499999999875,0.499999999875,618.5539131164551,10.30923188527425
mnist,40,6,0,4,2,0.499999999875,0.499999999875,618.5539131164551,10.30923188527425
mnist,40,6,0,4,3,0.499999999875,0.499999999875,668.3971171379089,11.139951952298482
mnist,40,6,0,4,3,0.499999999875,0.499999999875,668.3971171379089,11.139951952298482
mnist,40,7,0,3,1,0.499999999875,0.499999999875,482.1191165447235,8.035318609078725
mnist,40,7,0,3,1,0.499999999875,0.499999999875,482.1191165447235,8.035318609078725
mnist,40,7,0,3,2,0.499999999875,0.499999999875,351.80741477012634,5.8634569128354395
mnist,40,7,0,3,2,0.499999999875,0.499999999875,351.80741477012634,5.8634569128354395
mnist,40,7,0,3,3,0.7499999998125,0.72499999981875,463.2159779071808,7.720266298453013
mnist,40,7,0,3,3,0.7499999998125,0.72499999981875,463.2159779071808,7.720266298453013
mnist,40,7,0,4,1,0.499999999875,0.499999999875,596.1048638820648,9.93508106470108
mnist,40,7,0,4,1,0.499999999875,0.499999999875,596.1048638820648,9.93508106470108
mnist,40,7,0,4,2,0.499999999875,0.499999999875,612.1263182163239,10.202105303605398
mnist,40,7,0,4,2,0.499999999875,0.499999999875,612.1263182163239,10.202105303605398
mnist,40,7,0,4,3,0.499999999875,0.499999999875,553.1112847328186,9.218521412213644
mnist,40,7,0,4,3,0.499999999875,0.499999999875,553.1112847328186,9.218521412213644
mnist,40,8,0,3,1,0.499999999875,0.499999999875,397.25945949554443,6.620990991592407
mnist,40,8,0,3,1,0.499999999875,0.499999999875,397.25945949554443,6.620990991592407
mnist,40,8,0,3,2,0.499999999875,0.499999999875,427.79892563819885,7.129982093969981
mnist,40,8,0,3,2,0.499999999875,0.499999999875,427.79892563819885,7.129982093969981
mnist,40,8,0,3,3,0.7499999998125,0.72499999981875,468.2898094654083,7.804830157756806
mnist,40,8,0,3,3,0.7499999998125,0.72499999981875,468.2898094654083,7.804830157756806
mnist,40,8,0,4,1,0.499999999875,0.499999999875,575.0381896495819,9.583969827493032
mnist,40,8,0,4,1,0.499999999875,0.499999999875,575.0381896495819,9.583969827493032
mnist,40,8,0,4,2,0.499999999875,0.499999999875,516.7058689594269,8.611764482657115
mnist,40,8,0,4,2,0.499999999875,0.499999999875,516.7058689594269,8.611764482657115
mnist,40,8,0,4,3,0.499999999875,0.499999999875,632.8931407928467,10.548219013214112
mnist,40,8,0,4,3,0.499999999875,0.499999999875,632.8931407928467,10.548219013214112
mnist,40,9,0,3,1,0.499999999875,0.499999999875,386.2498059272766,6.43749676545461
mnist,40,9,0,3,1,0.499999999875,0.499999999875,386.2498059272766,6.43749676545461
mnist,40,9,0,3,2,0.499999999875,0.499999999875,404.21173763275146,6.736862293879191
mnist,40,9,0,3,2,0.499999999875,0.499999999875,404.21173763275146,6.736862293879191
mnist,40,9,0,3,3,0.7499999998125,0.72499999981875,451.6958956718445,7.5282649278640745
mnist,40,9,0,3,3,0.7499999998125,0.72499999981875,451.6958956718445,7.5282649278640745
mnist,40,9,0,4,1,0.499999999875,0.499999999875,578.2106485366821,9.636844142278035
mnist,40,9,0,4,1,0.499999999875,0.499999999875,578.2106485366821,9.636844142278035
mnist,40,9,0,4,2,0.499999999875,0.499999999875,606.1237483024597,10.102062471707661
mnist,40,9,0,4,2,0.499999999875,0.499999999875,606.1237483024597,10.102062471707661
mnist,40,9,0,4,3,0.499999999875,0.499999999875,543.9355509281158,9.065592515468598
mnist,40,9,0,4,3,0.499999999875,0.499999999875,543.9355509281158,9.065592515468598
mnist,5120,10,0,3,1,0.9623493975855304,0.8027108433694643,40772.700254678726,679.5450042446454
mnist,5120,10,0,3,1,0.9623493975855304,0.8027108433694643,40772.700254678726,679.5450042446454
mnist,5120,10,0,3,2,0.9011044176661591,0.7881526104378105,41981.30569076538,699.688428179423
mnist,5120,10,0,3,2,0.9011044176661591,0.7881526104378105,41981.30569076538,699.688428179423
mnist,5120,10,0,3,3,0.9764056224850582,0.8077309236907243,45611.371695280075,760.189528254668
mnist,5120,10,0,3,3,0.9764056224850582,0.8077309236907243,45611.371695280075,760.189528254668
mnist,5120,10,0,4,1,0.6029116465833187,0.6029116465833187,66335.79944252968,1105.5966573754947
mnist,5120,10,0,4,1,0.6029116465833187,0.6029116465833187,66335.79944252968,1105.5966573754947
mnist,5120,10,0,4,2,0.8925702811200172,0.8925702811200172,61858.659677028656,1030.977661283811
mnist,5120,10,0,4,2,0.8925702811200172,0.8925702811200172,61858.659677028656,1030.977661283811
mnist,5120,10,0,4,3,0.8935742971842693,0.8935742971842693,62128.73276424408,1035.478879404068
mnist,5120,10,0,4,3,0.8935742971842693,0.8935742971842693,62128.73276424408,1035.478879404068
mnist,5120,1,0,3,1,0.9623493975855304,0.8027108433694643,52746.985966682434,879.1164327780406
mnist,5120,1,0,3,1,0.9623493975855304,0.8027108433694643,52746.985966682434,879.1164327780406
mnist,5120,1,0,3,2,0.9563253012000185,0.754016064253243,58749.878293037415,979.1646382172902
mnist,5120,1,0,3,2,0.9563253012000185,0.754016064253243,58749.878293037415,979.1646382172902
mnist,5120,1,0,3,3,0.9613453815212785,0.8002008032088344,54349.394444704056,905.8232407450676
mnist,5120,1,0,3,3,0.9613453815212785,0.8002008032088344,54349.394444704056,905.8232407450676
mnist,5120,1,0,4,1,0.6034136546154447,0.6034136546154447,69663.17416167259,1161.0529026945433
mnist,5120,1,0,4,1,0.6034136546154447,0.6034136546154447,69663.17416167259,1161.0529026945433
mnist,5120,1,0,4,2,0.8925702811200172,0.8925702811200172,76116.84130334854,1268.6140217224756
mnist,5120,1,0,4,2,0.8925702811200172,0.8925702811200172,76116.84130334854,1268.6140217224756
mnist,5120,1,0,4,3,0.8935742971842693,0.8935742971842693,77482.94110107422,1291.3823516845703
mnist,5120,1,0,4,3,0.8935742971842693,0.8935742971842693,77482.94110107422,1291.3823516845703
mnist,5120,2,0,3,1,0.9623493975855304,0.8027108433694643,53406.79167151451,890.1131945252419
mnist,5120,2,0,3,1,0.9623493975855304,0.8027108433694643,53406.79167151451,890.1131945252419
mnist,5120,2,0,3,2,0.9011044176661591,0.7881526104378105,48855.52588391304,814.258764731884
mnist,5120,2,0,3,2,0.9011044176661591,0.7881526104378105,48855.52588391304,814.258764731884
mnist,5120,2,0,3,3,0.9613453815212785,0.8002008032088344,50637.224501371384,843.9537416895231
mnist,5120,2,0,3,3,0.9613453815212785,0.8002008032088344,50637.224501371384,843.9537416895231
mnist,5120,2,0,4,1,0.6034136546154447,0.6034136546154447,68591.01312327385,1143.1835520545642
mnist,5120,2,0,4,1,0.6034136546154447,0.6034136546154447,68591.01312327385,1143.1835520545642
mnist,5120,2,0,4,2,0.8925702811200172,0.8925702811200172,72892.68374991417,1214.8780624985695
mnist,5120,2,0,4,2,0.8925702811200172,0.8925702811200172,72892.68374991417,1214.8780624985695
mnist,5120,2,0,4,3,0.9001004016019072,0.9001004016019072,77807.01466059685,1296.7835776766142
mnist,5120,2,0,4,3,0.9001004016019072,0.9001004016019072,77807.01466059685,1296.7835776766142
mnist,5120,3,0,3,1,0.9623493975855304,0.8027108433694643,48810.15022969246,813.5025038282076
mnist,5120,3,0,3,1,0.9623493975855304,0.8027108433694643,48810.15022969246,813.5025038282076
mnist,5120,3,0,3,2,0.7259036144541873,0.6149598393543426,54433.625828266144,907.2270971377691
mnist,5120,3,0,3,2,0.7259036144541873,0.6149598393543426,54433.625828266144,907.2270971377691
mnist,5120,3,0,3,3,0.9759036144529323,0.8072289156585983,49585.606964588165,826.4267827431361
mnist,5120,3,0,3,3,0.9759036144529323,0.8072289156585983,49585.606964588165,826.4267827431361
mnist,5120,3,0,4,1,0.6034136546154447,0.6034136546154447,78750.73719525337,1312.5122865875562
mnist,5120,3,0,4,1,0.6034136546154447,0.6034136546154447,78750.73719525337,1312.5122865875562
mnist,5120,3,0,4,2,0.8925702811200172,0.8925702811200172,72233.02995610237,1203.8838326017062
mnist,5120,3,0,4,2,0.8925702811200172,0.8925702811200172,72233.02995610237,1203.8838326017062
mnist,5120,3,0,4,3,0.8714859437707255,0.8714859437707255,80116.742125988,1335.2790354331335
mnist,5120,3,0,4,3,0.8714859437707255,0.8714859437707255,80116.742125988,1335.2790354331335
mnist,5120,4,0,3,1,0.9623493975855304,0.8027108433694643,52104.24047708511,868.4040079514185
mnist,5120,4,0,3,1,0.9623493975855304,0.8027108433694643,52104.24047708511,868.4040079514185
mnist,5120,4,0,3,2,0.7259036144541873,0.6149598393543426,58270.224489212036,971.1704081535339
mnist,5120,4,0,3,2,0.7259036144541873,0.6149598393543426,58270.224489212036,971.1704081535339
mnist,5120,4,0,3,3,0.9759036144529323,0.8072289156585983,50610.097516298294,843.5016252716382
mnist,5120,4,0,3,3,0.9759036144529323,0.8072289156585983,50610.097516298294,843.5016252716382
mnist,5120,4,0,4,1,0.6039156626475707,0.6039156626475707,74074.96155834198,1234.582692639033
mnist,5120,4,0,4,1,0.6039156626475707,0.6039156626475707,74074.96155834198,1234.582692639033
mnist,5120,4,0,4,2,0.8950803212806472,0.8950803212806472,74693.59536027908,1244.8932560046514
mnist,5120,4,0,4,2,0.8950803212806472,0.8950803212806472,74693.59536027908,1244.8932560046514
mnist,5120,4,0,4,3,0.8187751003974961,0.8187751003974961,78003.09966754913,1300.0516611258188
mnist,5120,4,0,4,3,0.8187751003974961,0.8187751003974961,78003.09966754913,1300.0516611258188
mnist,5120,5,0,3,1,0.9623493975855304,0.8027108433694643,60663.16111207008,1011.0526852011681
mnist,5120,5,0,3,1,0.9623493975855304,0.8027108433694643,60663.16111207008,1011.0526852011681
